onset	duration	trial_type	sub	ses	run	runtype	eventtype	trialnum	cuetype	stimtype	expectrating	outcomerating	singletrial_fname
4.782379865646362	1.0	cue	sub-0025	ses-03	run-02	cognitive	cue	0	high_cue	low_stim	47.5187184982599		sub-0025_ses-03_run-02_runtype-cognitive_event-cue_trial-000_cuetype-high.nii.gz
33.09293985366821	1.0	cue	sub-0025	ses-03	run-02	cognitive	cue	1	low_cue	low_stim	13.9247732204094		sub-0025_ses-03_run-02_runtype-cognitive_event-cue_trial-001_cuetype-low.nii.gz
61.08670997619629	1.0	cue	sub-0025	ses-03	run-02	cognitive	cue	2	low_cue	med_stim			sub-0025_ses-03_run-02_runtype-cognitive_event-cue_trial-002_cuetype-low.nii.gz
86.49618005752563	1.0	cue	sub-0025	ses-03	run-02	cognitive	cue	3	low_cue	high_stim	0.0		sub-0025_ses-03_run-02_runtype-cognitive_event-cue_trial-003_cuetype-low.nii.gz
114.79007005691528	1.0	cue	sub-0025	ses-03	run-02	cognitive	cue	4	high_cue	med_stim	38.078882361565		sub-0025_ses-03_run-02_runtype-cognitive_event-cue_trial-004_cuetype-high.nii.gz
138.48223996162417	1.0	cue	sub-0025	ses-03	run-02	cognitive	cue	5	high_cue	high_stim	41.3618134221353		sub-0025_ses-03_run-02_runtype-cognitive_event-cue_trial-005_cuetype-high.nii.gz
163.4915599822998	1.0	cue	sub-0025	ses-03	run-02	cognitive	cue	6	high_cue	low_stim	50.0424510691709		sub-0025_ses-03_run-02_runtype-cognitive_event-cue_trial-006_cuetype-high.nii.gz
209.392009973526	1.0	cue	sub-0025	ses-03	run-02	cognitive	cue	7	high_cue	high_stim	38.078882361565		sub-0025_ses-03_run-02_runtype-cognitive_event-cue_trial-007_cuetype-high.nii.gz
234.58473992347717	1.0	cue	sub-0025	ses-03	run-02	cognitive	cue	8	low_cue	low_stim	10.4742348282258		sub-0025_ses-03_run-02_runtype-cognitive_event-cue_trial-008_cuetype-low.nii.gz
270.98164987564087	1.0	cue	sub-0025	ses-03	run-02	cognitive	cue	9	low_cue	med_stim	0.0		sub-0025_ses-03_run-02_runtype-cognitive_event-cue_trial-009_cuetype-low.nii.gz
317.5823600292206	1.0	cue	sub-0025	ses-03	run-02	cognitive	cue	10	low_cue	high_stim	3.27048792318357		sub-0025_ses-03_run-02_runtype-cognitive_event-cue_trial-010_cuetype-low.nii.gz
358.0808000564575	1.0	cue	sub-0025	ses-03	run-02	cognitive	cue	11	high_cue	med_stim	33.3615402805696		sub-0025_ses-03_run-02_runtype-cognitive_event-cue_trial-011_cuetype-high.nii.gz
7.1999499797821045	2.46784639358521	expectrating	sub-0025	ses-03	run-02	cognitive	expectrating	0	high_cue	low_stim	47.5187184982599		sub-0025_ses-03_run-02_runtype-cognitive_event-expectrating_trial-000_cuetype-high.nii.gz
34.89361000061035	3.13461685180664	expectrating	sub-0025	ses-03	run-02	cognitive	expectrating	1	low_cue	low_stim	13.9247732204094		sub-0025_ses-03_run-02_runtype-cognitive_event-expectrating_trial-001_cuetype-low.nii.gz
63.18748998641968	4.0	expectrating	sub-0025	ses-03	run-02	cognitive	expectrating	2	low_cue	med_stim			sub-0025_ses-03_run-02_runtype-cognitive_event-expectrating_trial-002_cuetype-low.nii.gz
89.59733986854553	2.08427309989929	expectrating	sub-0025	ses-03	run-02	cognitive	expectrating	3	low_cue	high_stim	0.0		sub-0025_ses-03_run-02_runtype-cognitive_event-expectrating_trial-003_cuetype-low.nii.gz
117.19095993041992	2.38472509384155	expectrating	sub-0025	ses-03	run-02	cognitive	expectrating	4	high_cue	med_stim	38.078882361565		sub-0025_ses-03_run-02_runtype-cognitive_event-expectrating_trial-004_cuetype-high.nii.gz
140.58301997184753	2.89256358146667	expectrating	sub-0025	ses-03	run-02	cognitive	expectrating	5	high_cue	high_stim	41.3618134221353		sub-0025_ses-03_run-02_runtype-cognitive_event-expectrating_trial-005_cuetype-high.nii.gz
165.59235000610352	2.45100259780884	expectrating	sub-0025	ses-03	run-02	cognitive	expectrating	6	high_cue	low_stim	50.0424510691709		sub-0025_ses-03_run-02_runtype-cognitive_event-expectrating_trial-006_cuetype-high.nii.gz
211.4927999973297	2.6844596862793	expectrating	sub-0025	ses-03	run-02	cognitive	expectrating	7	high_cue	high_stim	38.078882361565		sub-0025_ses-03_run-02_runtype-cognitive_event-expectrating_trial-007_cuetype-high.nii.gz
237.68589997291565	1.70635437965393	expectrating	sub-0025	ses-03	run-02	cognitive	expectrating	8	low_cue	low_stim	10.4742348282258		sub-0025_ses-03_run-02_runtype-cognitive_event-expectrating_trial-008_cuetype-low.nii.gz
274.09947991371155	3.4849317073822	expectrating	sub-0025	ses-03	run-02	cognitive	expectrating	9	low_cue	med_stim	0.0		sub-0025_ses-03_run-02_runtype-cognitive_event-expectrating_trial-009_cuetype-low.nii.gz
319.98325991630554	2.91813635826111	expectrating	sub-0025	ses-03	run-02	cognitive	expectrating	10	low_cue	high_stim	3.27048792318357		sub-0025_ses-03_run-02_runtype-cognitive_event-expectrating_trial-010_cuetype-low.nii.gz
361.1986298561096	1.93422389030457	expectrating	sub-0025	ses-03	run-02	cognitive	expectrating	11	high_cue	med_stim	33.3615402805696		sub-0025_ses-03_run-02_runtype-cognitive_event-expectrating_trial-011_cuetype-high.nii.gz
17.803900003433228	5.0	stimulus	sub-0025	ses-03	run-02	cognitive	stimulus	0	high_cue	low_stim	47.5187184982599	44.8376894440633	sub-0025_ses-03_run-02_runtype-cognitive_event-stimulus_trial-000_cuetype-high_stimintensity-low.nii.gz
46.19781994819641	5.0	stimulus	sub-0025	ses-03	run-02	cognitive	stimulus	1	low_cue	low_stim	13.9247732204094	0.0	sub-0025_ses-03_run-02_runtype-cognitive_event-stimulus_trial-001_cuetype-low_stimintensity-low.nii.gz
71.79069995880127	5.0	stimulus	sub-0025	ses-03	run-02	cognitive	stimulus	2	low_cue	med_stim		7.32974771675874	sub-0025_ses-03_run-02_runtype-cognitive_event-stimulus_trial-002_cuetype-low_stimintensity-med.nii.gz
100.78484988212584	5.0	stimulus	sub-0025	ses-03	run-02	cognitive	stimulus	3	low_cue	high_stim	0.0	6.57299498647337	sub-0025_ses-03_run-02_runtype-cognitive_event-stimulus_trial-003_cuetype-low_stimintensity-high.nii.gz
124.59372997283936	5.0	stimulus	sub-0025	ses-03	run-02	cognitive	stimulus	4	high_cue	med_stim	38.078882361565		sub-0025_ses-03_run-02_runtype-cognitive_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz
