,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_num,trial_order,iv_stim,mean_signal
0,51,4,pain,3,low_cue,low_stim,1,1,0,low_stim,-1.5020329130808048
1,51,4,pain,3,low_cue,med_stim,2,2,1,med_stim,-1.50203152366906
2,51,4,pain,3,high_cue,med_stim,5,3,2,med_stim,-1.5020207469628473
3,51,4,pain,3,low_cue,high_stim,3,4,3,high_stim,-1.5020272884127044
4,51,4,pain,3,high_cue,med_stim,5,5,4,med_stim,-1.5020265727608528
5,51,4,pain,3,low_cue,high_stim,3,6,5,high_stim,-1.5020214849681883
6,51,4,pain,3,low_cue,low_stim,1,7,6,low_stim,-1.5020336035986621
7,51,4,pain,3,high_cue,high_stim,6,8,7,high_stim,-1.5020336035986621
8,51,4,pain,3,high_cue,high_stim,6,9,8,high_stim,-1.5020124443954082
9,51,4,pain,3,high_cue,low_stim,4,10,9,low_stim,-1.5020265727608528
10,51,4,pain,3,high_cue,low_stim,4,11,10,low_stim,-1.5020280012711742
11,51,4,pain,3,low_cue,med_stim,2,12,11,med_stim,-1.5020162602297444
