,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_num,trial_order,iv_stim,mean_signal
0,38,3,pain,3,low_cue,low_stim,1,1,0,low_stim,-0.12023362423466914
1,38,3,pain,3,low_cue,med_stim,2,2,1,med_stim,-0.11991011271632263
2,38,3,pain,3,low_cue,low_stim,1,3,2,low_stim,-0.11997007792069787
3,38,3,pain,3,low_cue,high_stim,3,4,3,high_stim,-0.12000604490656083
4,38,3,pain,3,high_cue,med_stim,5,5,4,med_stim,-0.11989811664221489
5,38,3,pain,3,high_cue,high_stim,6,6,5,high_stim,-0.11987412146161766
6,38,3,pain,3,high_cue,med_stim,5,7,6,med_stim,-0.11999405692291838
7,38,3,pain,3,high_cue,low_stim,4,8,7,low_stim,-0.1197781003230633
8,38,3,pain,3,high_cue,low_stim,4,9,8,low_stim,-0.11986212235534074
9,38,3,pain,3,high_cue,high_stim,6,10,9,high_stim,-0.11997007792069787
10,38,3,pain,3,low_cue,med_stim,2,11,10,med_stim,-0.11992210777949475
11,38,3,pain,3,low_cue,high_stim,3,12,11,high_stim,-0.11998206792759526
