,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_num,trial_order,iv_stim,mean_signal
0,38,3,pain,6,high_cue,low_stim,4,1,0,low_stim,0.0800047093465814
1,38,3,pain,6,high_cue,low_stim,4,2,1,low_stim,0.5450793430405467
2,38,3,pain,6,high_cue,med_stim,5,3,2,med_stim,0.8192897760937311
3,38,3,pain,6,low_cue,med_stim,2,4,3,med_stim,0.6847281801621585
4,38,3,pain,6,high_cue,high_stim,6,5,4,high_stim,0.43384370984637516
5,38,3,pain,6,low_cue,high_stim,3,6,5,high_stim,0.1126941758207019
6,38,3,pain,6,high_cue,high_stim,6,7,6,high_stim,0.46950207866509736
7,38,3,pain,6,high_cue,med_stim,5,8,7,med_stim,0.20974170344602447
8,38,3,pain,6,low_cue,low_stim,1,9,8,low_stim,1.7479385962054788
9,38,3,pain,6,low_cue,high_stim,3,10,9,high_stim,1.5053134058868425
10,38,3,pain,6,low_cue,low_stim,1,11,10,low_stim,0.6318313422390378
11,38,3,pain,6,low_cue,med_stim,2,12,11,med_stim,-0.5491611607411374
