,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,84,1,cognitive,6,high_cue,low_stim,4,0,low_stim,-0.08350739334729419
1,84,1,cognitive,6,low_cue,low_stim,1,1,low_stim,-0.063161013943334
2,84,1,cognitive,6,low_cue,med_stim,2,2,med_stim,0.32878046826749596
3,84,1,cognitive,6,low_cue,high_stim,3,3,high_stim,-0.7797254951992999
4,84,1,cognitive,6,high_cue,med_stim,5,4,med_stim,0.4619901751682914
5,84,1,cognitive,6,high_cue,high_stim,6,5,high_stim,0.6529876894656239
6,84,1,cognitive,6,high_cue,low_stim,4,6,low_stim,0.18296298707990233
7,84,1,cognitive,6,high_cue,high_stim,6,7,high_stim,0.7056266865406599
8,84,1,cognitive,6,low_cue,low_stim,1,8,low_stim,-2.117787591707885
9,84,1,cognitive,6,low_cue,med_stim,2,9,med_stim,-0.8319913325997054
10,84,1,cognitive,6,low_cue,high_stim,3,10,high_stim,-1.8434061106191308
11,84,1,cognitive,6,high_cue,med_stim,5,11,med_stim,0.9639201245363713
