,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_num,trial_order,iv_stim,mean_signal
0,73,3,pain,6,high_cue,low_stim,4,1,0,low_stim,1.2655541127782193
1,73,3,pain,6,low_cue,med_stim,2,2,1,med_stim,-0.260095926810847
2,73,3,pain,6,high_cue,low_stim,4,3,2,low_stim,-0.35739164965964576
3,73,3,pain,6,low_cue,med_stim,2,4,3,med_stim,-0.283624903620983
4,73,3,pain,6,high_cue,high_stim,6,5,4,high_stim,0.9076899120427635
5,73,3,pain,6,low_cue,low_stim,1,6,5,low_stim,-0.21017839422103118
6,73,3,pain,6,low_cue,high_stim,3,7,6,high_stim,-0.7360403577645792
7,73,3,pain,6,low_cue,low_stim,1,8,7,low_stim,-0.7561532946001956
8,73,3,pain,6,high_cue,high_stim,6,9,8,high_stim,-0.18412108265142088
9,73,3,pain,6,low_cue,high_stim,3,10,9,high_stim,0.1201097213479918
10,73,3,pain,6,high_cue,med_stim,5,11,10,med_stim,0.4208439831300685
11,73,3,pain,6,high_cue,med_stim,5,12,11,med_stim,0.6685023398621216
