,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,73,3,vicarious,5,low_cue,high_stim,3,0,high_stim,-0.7077878669588004
1,73,3,vicarious,5,high_cue,med_stim,5,1,med_stim,-0.7361889397181202
2,73,3,vicarious,5,low_cue,low_stim,1,2,low_stim,-0.7552934366956775
3,73,3,vicarious,5,low_cue,low_stim,1,3,low_stim,-0.004632362238953584
4,73,3,vicarious,5,high_cue,low_stim,4,4,low_stim,1.3759804662668567
5,73,3,vicarious,5,high_cue,med_stim,5,5,med_stim,1.2879448703490037
6,73,3,vicarious,5,high_cue,low_stim,4,6,low_stim,1.233428017222414
7,73,3,vicarious,5,low_cue,high_stim,3,7,high_stim,0.6774326963627658
8,73,3,vicarious,5,low_cue,med_stim,2,8,med_stim,1.109698727986301
9,73,3,vicarious,5,low_cue,med_stim,2,9,med_stim,-0.7681896576296919
10,73,3,vicarious,5,high_cue,high_stim,6,10,high_stim,-0.9542331055491989
11,73,3,vicarious,5,high_cue,high_stim,6,11,high_stim,-0.961230598279939
