,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,59,1,cognitive,2,high_cue,low_stim,4,0,low_stim,-0.8978087256854367
1,59,1,cognitive,2,low_cue,med_stim,2,1,med_stim,-0.8382147897069012
2,59,1,cognitive,2,high_cue,high_stim,6,2,high_stim,-0.7457938684020955
3,59,1,cognitive,2,low_cue,high_stim,3,3,high_stim,-0.16003244184962825
4,59,1,cognitive,2,high_cue,low_stim,4,4,low_stim,1.8281988549526673
5,59,1,cognitive,2,high_cue,med_stim,5,5,med_stim,1.369677614596935
6,59,1,cognitive,2,low_cue,high_stim,3,6,high_stim,0.8187747754954166
7,59,1,cognitive,2,high_cue,med_stim,5,7,med_stim,0.8550184088172137
8,59,1,cognitive,2,low_cue,low_stim,1,8,low_stim,0.16234212513816967
9,59,1,cognitive,2,low_cue,low_stim,1,9,low_stim,-0.31880457056677347
10,59,1,cognitive,2,high_cue,high_stim,6,10,high_stim,-0.9634389983525856
11,59,1,cognitive,2,low_cue,med_stim,2,11,med_stim,-1.4145441441709528
