,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,16,3,cognitive,5,low_cue,med_stim,2,0,med_stim,0.056304945362877765
1,16,3,cognitive,5,low_cue,low_stim,1,1,low_stim,-0.19708357681455746
2,16,3,cognitive,5,low_cue,high_stim,3,2,high_stim,-1.250193529309706
3,16,3,cognitive,5,high_cue,low_stim,4,3,low_stim,-0.36672629282789804
4,16,3,cognitive,5,high_cue,med_stim,5,4,med_stim,1.4944947971760751
5,16,3,cognitive,5,high_cue,high_stim,6,5,high_stim,0.05671057177597415
6,16,3,cognitive,5,high_cue,low_stim,4,6,low_stim,-0.5118929211499716
7,16,3,cognitive,5,low_cue,high_stim,3,7,high_stim,-1.23717028412389
8,16,3,cognitive,5,high_cue,high_stim,6,8,high_stim,-1.2215078882591666
9,16,3,cognitive,5,low_cue,med_stim,2,9,med_stim,0.4157336466097172
10,16,3,cognitive,5,high_cue,med_stim,5,10,med_stim,0.30997094069314085
11,16,3,cognitive,5,low_cue,low_stim,1,11,low_stim,-0.050849226279027764
