,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_num,trial_order,iv_stim,mean_signal
0,51,1,pain,5,high_cue,low_stim,4,1,0,low_stim,1.8839709214368874
1,51,1,pain,5,low_cue,low_stim,1,2,1,low_stim,0.2553529183965511
2,51,1,pain,5,low_cue,med_stim,2,3,2,med_stim,0.29637663163467265
3,51,1,pain,5,low_cue,high_stim,3,4,3,high_stim,0.6335495398299119
4,51,1,pain,5,high_cue,med_stim,5,5,4,med_stim,0.8195004230272352
5,51,1,pain,5,high_cue,high_stim,6,6,5,high_stim,0.39822286322127054
6,51,1,pain,5,high_cue,low_stim,4,7,6,low_stim,0.42334932588088303
7,51,1,pain,5,high_cue,high_stim,6,8,7,high_stim,0.4681794971201001
8,51,1,pain,5,low_cue,low_stim,1,9,8,low_stim,0.3010161361877695
9,51,1,pain,5,low_cue,med_stim,2,10,9,med_stim,0.14461625111045637
10,51,1,pain,5,low_cue,high_stim,3,11,10,high_stim,0.10249648462408008
11,51,1,pain,5,high_cue,med_stim,5,12,11,med_stim,1.084436210055352
