,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,51,1,vicarious,3,low_cue,med_stim,2,0,med_stim,0.6748669765589619
1,51,1,vicarious,3,low_cue,high_stim,3,1,high_stim,-0.23744656998362404
2,51,1,vicarious,3,high_cue,low_stim,4,2,low_stim,-0.9482755660460579
3,51,1,vicarious,3,high_cue,med_stim,5,3,med_stim,-1.1291724106582952
4,51,1,vicarious,3,high_cue,high_stim,6,4,high_stim,-0.8462772764070942
5,51,1,vicarious,3,low_cue,high_stim,3,5,high_stim,-0.7851034799312391
6,51,1,vicarious,3,low_cue,low_stim,1,6,low_stim,-0.6347038600445326
7,51,1,vicarious,3,high_cue,high_stim,6,7,high_stim,-0.2681555172647626
8,51,1,vicarious,3,high_cue,low_stim,4,8,low_stim,0.03316951139198091
9,51,1,vicarious,3,low_cue,med_stim,2,9,med_stim,0.34658813391380067
10,51,1,vicarious,3,low_cue,low_stim,1,10,low_stim,0.7301379994061205
11,51,1,vicarious,3,high_cue,med_stim,5,11,med_stim,1.1020072425567238
