,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_num,trial_order,iv_stim,mean_signal
0,43,1,pain,1,high_cue,low_stim,4,1,0,low_stim,-1.2843710718676355
1,43,1,pain,1,low_cue,low_stim,1,2,1,low_stim,-0.9232236810256839
2,43,1,pain,1,low_cue,med_stim,2,3,2,med_stim,-0.5237841177422646
3,43,1,pain,1,low_cue,high_stim,3,4,3,high_stim,-0.14695278160343245
4,43,1,pain,1,high_cue,med_stim,5,5,4,med_stim,0.9672855209284421
5,43,1,pain,1,high_cue,high_stim,6,6,5,high_stim,1.307974085532294
6,43,1,pain,1,high_cue,low_stim,4,7,6,low_stim,1.4542931437003084
7,43,1,pain,1,high_cue,high_stim,6,8,7,high_stim,0.7862612199656535
8,43,1,pain,1,low_cue,low_stim,1,9,8,low_stim,0.5690477695910693
9,43,1,pain,1,low_cue,med_stim,2,10,9,med_stim,-0.07625705801345979
10,43,1,pain,1,low_cue,high_stim,3,11,10,high_stim,-0.8163482612976224
11,43,1,pain,1,high_cue,med_stim,5,12,11,med_stim,-1.2290842391483625
