,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_num,trial_order,iv_stim,mean_signal
0,74,1,pain,4,high_cue,low_stim,4,1,0,low_stim,-1.0138040785717624
1,74,1,pain,4,low_cue,low_stim,1,2,1,low_stim,-1.4880750460500707
2,74,1,pain,4,low_cue,med_stim,2,3,2,med_stim,-0.6354715879723114
3,74,1,pain,4,low_cue,high_stim,3,4,3,high_stim,1.3313647612171624
4,74,1,pain,4,high_cue,med_stim,5,5,4,med_stim,1.1250897424504434
5,74,1,pain,4,high_cue,high_stim,6,6,5,high_stim,1.0306047366488176
6,74,1,pain,4,high_cue,low_stim,4,7,6,low_stim,0.8082386086101617
7,74,1,pain,4,high_cue,high_stim,6,8,7,high_stim,0.4758952906957425
8,74,1,pain,4,low_cue,low_stim,1,9,8,low_stim,0.24026365587150944
9,74,1,pain,4,low_cue,med_stim,2,10,9,med_stim,-0.7341918095368587
10,74,1,pain,4,low_cue,high_stim,3,11,10,high_stim,-0.3326016290605857
11,74,1,pain,4,high_cue,med_stim,5,12,11,med_stim,-0.5489523880733332
