,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,52,4,cognitive,2,low_cue,high_stim,3,0,high_stim,-0.12960562584558621
1,52,4,cognitive,2,high_cue,med_stim,5,1,med_stim,-1.7622507317233638
2,52,4,cognitive,2,low_cue,low_stim,1,2,low_stim,1.9140280636109428
3,52,4,cognitive,2,low_cue,low_stim,1,3,low_stim,2.441154059757863
4,52,4,cognitive,2,high_cue,low_stim,4,4,low_stim,0.7580322201516237
5,52,4,cognitive,2,high_cue,med_stim,5,5,med_stim,0.24813587643914561
6,52,4,cognitive,2,high_cue,low_stim,4,6,low_stim,-0.18736633525949198
7,52,4,cognitive,2,low_cue,high_stim,3,7,high_stim,-0.5570826158017048
8,52,4,cognitive,2,low_cue,med_stim,2,8,med_stim,-0.6953319358787998
9,52,4,cognitive,2,low_cue,med_stim,2,9,med_stim,-0.11385887071110098
10,52,4,cognitive,2,high_cue,high_stim,6,10,high_stim,0.15336059868493085
11,52,4,cognitive,2,high_cue,high_stim,6,11,high_stim,0.2834956325774605
