onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	onset_ttl1	onset_ttl2	onset_ttl3	onset_ttl4	stimulus_delivery_success
11.59	1.35	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l021.png	n/a	n/a	n/a	n/a	n/a
42.4	0.98	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h052.png	n/a	n/a	n/a	n/a	n/a
74.2	1.0	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h048.png	n/a	n/a	n/a	n/a	n/a
110.59	1.0	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h005.png	n/a	n/a	n/a	n/a	n/a
139.89	1.0	cue	5	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l053.png	n/a	n/a	n/a	n/a	n/a
181.29	1.28	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l050.png	n/a	n/a	n/a	n/a	n/a
216.1	1.33	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l033.png	n/a	n/a	n/a	n/a	n/a
250.39	1.23	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l025.png	n/a	n/a	n/a	n/a	n/a
287.69	1.0	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h040.png	n/a	n/a	n/a	n/a	n/a
317.99	1.27	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h006.png	n/a	n/a	n/a	n/a	n/a
343.9	1.0	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h028.png	n/a	n/a	n/a	n/a	n/a
374.79	1.38	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l052.png	n/a	n/a	n/a	n/a	n/a
14.81	2.97	expectrating	1	low_cue	n/a	36.04	Strong	36.04	Strong	0.53	2.44	l021.png	n/a	n/a	n/a	n/a	n/a
44.2	2.9	expectrating	2	high_cue	n/a	50.46	Strong	50.46	Strong	0.82	2.08	h052.png	n/a	n/a	n/a	n/a	n/a
77.4	2.33	expectrating	3	high_cue	n/a	62.71	Strong	62.71	Strong	0.82	1.52	h048.png	n/a	n/a	n/a	n/a	n/a
113.29	2.3	expectrating	4	high_cue	n/a	69.74	Very Strong	69.74	Very Strong	0.32	1.98	h005.png	n/a	n/a	n/a	n/a	n/a
143.1	2.86	expectrating	5	low_cue	n/a	56.12	Strong	56.12	Strong	1.17	1.69	l053.png	n/a	n/a	n/a	n/a	n/a
183.7	1.95	expectrating	6	low_cue	n/a	38.66	Strong	38.66	Strong	0.2	1.75	l050.png	n/a	n/a	n/a	n/a	n/a
218.7	1.68	expectrating	7	low_cue	n/a	0.0		0.0		0.4	1.28	l033.png	n/a	n/a	n/a	n/a	n/a
253.1	1.33	expectrating	8	low_cue	n/a	63.97	Strong	63.97	Strong	0.05	1.28	l025.png	n/a	n/a	n/a	n/a	n/a
289.49	2.4	expectrating	9	high_cue	n/a	62.82	Strong	62.82	Strong	1.08	1.32	h040.png	n/a	n/a	n/a	n/a	n/a
