,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,47,1,cognitive,4,high_cue,high_stim,6,0,high_stim,-0.30462646761841783
1,47,1,cognitive,4,low_cue,high_stim,3,1,high_stim,1.6799761128693498
2,47,1,cognitive,4,low_cue,high_stim,3,2,high_stim,1.2280568152007023
3,47,1,cognitive,4,high_cue,high_stim,6,3,high_stim,0.294110171899268
4,47,1,cognitive,4,low_cue,low_stim,1,4,low_stim,-0.5773861561432063
5,47,1,cognitive,4,high_cue,low_stim,4,5,low_stim,-1.0628854528111162
6,47,1,cognitive,4,low_cue,med_stim,2,6,med_stim,-1.089545190421734
7,47,1,cognitive,4,high_cue,med_stim,5,7,med_stim,-0.7178931633349143
8,47,1,cognitive,4,high_cue,med_stim,5,8,med_stim,-0.3763182942932975
9,47,1,cognitive,4,low_cue,med_stim,2,9,med_stim,0.006690799285217797
10,47,1,cognitive,4,high_cue,low_stim,4,10,low_stim,0.5373425566631963
11,47,1,cognitive,4,low_cue,low_stim,1,11,low_stim,1.270659405648009
