onset01_cue	onset02_ratingexpect	onset03_stim	onset04_ratingoutcome	pmod_cuetype	pmod_stimtype	pmod_expectRT	pmod_expectangle	pmod_outcomeRT	pmod_outcomeangle	cue_con	stim_lin	stim_quad	pmod_expectangle_demean	pmod_outcomeangle_demean
14.184829950332642	16.03552007675171	20.6671199798584	35.29270005226135	low_cue	low_stim	1.35126852989197	6.28689336173646	1.63778376579285	25.9478853220016	-1	-1	1	-15.561892093342752	-6.327348132993979
40.594680070877075	43.595799922943115	48.2404100894928	63.70328998565674	low_cue	med_stim	1.75121259689331	18.2142986447466	1.95130372047424	22.1427056998454	-1	0	-2	-3.6344868103326142	-10.132527755150178
72.18979001045227	75.20759010314941	84.14481997489929	95.89862990379333	high_cue	med_stim	2.18957781791687	43.036342465948	1.7518093585968	50.1050904465923	1	0	-2	21.18755701086879	17.82985699159672
108.98685002326965	110.88756012916565	118.33857011795044	130.49486994743347	low_cue	high_stim	2.40945553779602	8.55354270257181	2.03544688224792	59.0760045854251	-1	1	1	-13.295242752507402	26.800771130429524
145.1003201007843	146.800950050354	153.32605004310608	166.49163007736206	high_cue	med_stim	1.25107169151306	26.044194802576	2.52205324172974	41.7295120768164	1	0	-2	4.195409347496788	9.45427862182082
171.3934600353241	174.49461007118225	180.74444007873535	194.50206995010376	low_cue	high_stim	1.31943464279175	4.03492751613096	2.58461856842041	28.1416012322617	-1	1	1	-17.813857938948253	-4.13363222273388
199.78737998008728	202.7885000705719	216.21731996536255	231.09905004501343	low_cue	low_stim	1.77513480186462	7.60983715755195	3.53493165969849	21.1895784995652	-1	-1	1	-14.238948297527262	-11.085654955430378
236.78451013565063	238.50181007385254	243.32225012779236	255.4914801120758	high_cue	high_stim	1.61773538589478	21.8458937782777	2.73885345458984	26.8725389916558	1	1	1	-0.0028916768015143646	-5.4026944633397775
264.19473004341125	267.1958501338959	277.5351400375366	290.48786997795105	high_cue	high_stim	1.46777057647705	42.5529513576764	1.71792149543762	64.3589941756947	1	1	1	20.704165902597186	32.083760720699125
298.3908100128174	301.19185996055603	319.92452001571655	331.0863399505615	high_cue	low_stim	2.67192649841309	41.9190641134269	1.97174739837646	35.0297023894512	1	-1	1	20.070278658347686	2.7544689344556232
335.98816990852356	338.8892500400543	343.70215010643005	359.3968999385834	high_cue	low_stim	1.85108828544617	37.495267549388	2.16796779632568	7.86907555179051	1	-1	1	15.646482094308784	-24.40615790320507
366.98306012153625	368.9004399776459	380.51499009132385	394.49331998825073	low_cue	med_stim	2.13484978675842	4.59221201091977	3.38691639900208	4.84011248884704	-1	0	-2	-17.256573444159443	-27.43512096614854
