,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_num,trial_order,iv_stim,mean_signal
0,36,1,pain,2,high_cue,low_stim,4,1,0,low_stim,-0.07999184924493101
1,36,1,pain,2,low_cue,low_stim,1,2,1,low_stim,-0.0789097713622525
2,36,1,pain,2,low_cue,med_stim,2,3,2,med_stim,-0.07877987228681545
3,36,1,pain,2,low_cue,high_stim,3,4,3,high_stim,-0.07912624629250958
4,36,1,pain,2,high_cue,med_stim,5,5,4,med_stim,-0.07914789216348807
5,36,1,pain,2,high_cue,high_stim,6,6,5,high_stim,-0.0787149187908011
6,36,1,pain,2,high_cue,low_stim,4,7,6,low_stim,-0.07901801251028974
7,36,1,pain,2,high_cue,high_stim,6,8,7,high_stim,-0.07873657024896602
8,36,1,pain,2,low_cue,low_stim,1,9,8,low_stim,-0.07864996266105749
9,36,1,pain,2,low_cue,med_stim,2,10,9,med_stim,-0.0789097713622525
10,36,1,pain,2,low_cue,high_stim,3,11,10,high_stim,-0.07860665711328112
11,36,1,pain,2,high_cue,med_stim,5,12,11,med_stim,-0.07901801251028974
