,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_num,trial_order,iv_stim,mean_signal
0,36,1,pain,4,low_cue,low_stim,1,1,0,low_stim,-1.5907622295428572
1,36,1,pain,4,low_cue,med_stim,2,2,1,med_stim,-1.590790643475465
2,36,1,pain,4,high_cue,med_stim,5,3,2,med_stim,-1.5907965222616969
3,36,1,pain,4,low_cue,high_stim,3,4,3,high_stim,-1.5907994616601442
4,36,1,pain,4,high_cue,med_stim,5,5,4,med_stim,-1.590773986991791
5,36,1,pain,4,low_cue,high_stim,3,6,5,high_stim,-1.5907808455300372
6,36,1,pain,4,low_cue,low_stim,1,7,6,low_stim,-1.5907935828668034
7,36,1,pain,4,high_cue,high_stim,6,8,7,high_stim,-1.590776926362948
8,36,1,pain,4,high_cue,high_stim,6,9,8,high_stim,-1.590773007202198
9,36,1,pain,4,high_cue,low_stim,4,10,9,low_stim,-1.5907798657376708
10,36,1,pain,4,high_cue,low_stim,4,11,10,low_stim,-1.5907788859457006
11,36,1,pain,4,low_cue,med_stim,2,12,11,med_stim,-1.590776926362948
