,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,46,1,cognitive,6,high_cue,low_stim,4,0,low_stim,0.1228410629277141
1,46,1,cognitive,6,low_cue,low_stim,1,1,low_stim,-0.21442216461388183
2,46,1,cognitive,6,low_cue,med_stim,2,2,med_stim,0.5852227926833989
3,46,1,cognitive,6,low_cue,high_stim,3,3,high_stim,0.4330227762881873
4,46,1,cognitive,6,high_cue,med_stim,5,4,med_stim,0.5760169414358222
5,46,1,cognitive,6,high_cue,high_stim,6,5,high_stim,-0.37829186566033024
6,46,1,cognitive,6,high_cue,low_stim,4,6,low_stim,-1.2976279413317686
7,46,1,cognitive,6,high_cue,high_stim,6,7,high_stim,0.8082914950492767
8,46,1,cognitive,6,low_cue,low_stim,1,8,low_stim,0.4170406422175513
9,46,1,cognitive,6,low_cue,med_stim,2,9,med_stim,0.1650061023867697
10,46,1,cognitive,6,low_cue,high_stim,3,10,high_stim,-0.09110791506215067
11,46,1,cognitive,6,high_cue,med_stim,5,11,med_stim,0.4357234253784393
