,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,44,1,cognitive,3,low_cue,low_stim,1,0,low_stim,-1.3210419803418447
1,44,1,cognitive,3,low_cue,med_stim,2,1,med_stim,-0.3452717461360561
2,44,1,cognitive,3,high_cue,med_stim,5,2,med_stim,-0.19187918204977386
3,44,1,cognitive,3,low_cue,high_stim,3,3,high_stim,0.9447548522400696
4,44,1,cognitive,3,high_cue,med_stim,5,4,med_stim,0.8968308059026092
5,44,1,cognitive,3,low_cue,high_stim,3,5,high_stim,0.8391414807352958
6,44,1,cognitive,3,low_cue,low_stim,1,6,low_stim,0.9564763920079246
7,44,1,cognitive,3,high_cue,high_stim,6,7,high_stim,0.9995654411572491
8,44,1,cognitive,3,high_cue,high_stim,6,8,high_stim,-0.4123016071065417
9,44,1,cognitive,3,high_cue,low_stim,4,9,low_stim,-1.0578771624115715
10,44,1,cognitive,3,high_cue,low_stim,4,10,low_stim,-0.4191193223201361
11,44,1,cognitive,3,low_cue,med_stim,2,11,med_stim,-0.5955165015177926
