,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_num,trial_order,iv_stim,mean_signal
0,55,1,pain,1,high_cue,med_stim,5,1,0,med_stim,2.1693916058241793
1,55,1,pain,1,high_cue,low_stim,4,2,1,low_stim,1.1591913227822126
2,55,1,pain,1,low_cue,med_stim,2,3,2,med_stim,-0.5888634892726562
3,55,1,pain,1,high_cue,high_stim,6,4,3,high_stim,-0.5891704225814575
4,55,1,pain,1,high_cue,high_stim,6,5,4,high_stim,0.4926452696596153
5,55,1,pain,1,low_cue,high_stim,3,6,5,high_stim,0.5005291974207757
6,55,1,pain,1,high_cue,med_stim,5,7,6,med_stim,0.4678341209130797
7,55,1,pain,1,high_cue,low_stim,4,8,7,low_stim,0.009305151483315866
8,55,1,pain,1,low_cue,high_stim,3,9,8,high_stim,-0.24442582183187106
9,55,1,pain,1,low_cue,low_stim,1,10,9,low_stim,-0.6030756962098958
10,55,1,pain,1,low_cue,low_stim,1,11,10,low_stim,0.2130678466727953
11,55,1,pain,1,low_cue,med_stim,2,12,11,med_stim,0.3649411818827023
