,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_num,trial_order,iv_stim,mean_signal
0,55,1,pain,1,high_cue,med_stim,5,1,0,med_stim,-0.2760127180552182
1,55,1,pain,1,high_cue,low_stim,4,2,1,low_stim,-0.27477018346076526
2,55,1,pain,1,low_cue,med_stim,2,3,2,med_stim,-0.27494880787653425
3,55,1,pain,1,high_cue,high_stim,6,4,3,high_stim,-0.27502015308540184
4,55,1,pain,1,high_cue,high_stim,6,5,4,high_stim,-0.27503798005387625
5,55,1,pain,1,low_cue,high_stim,3,6,5,high_stim,-0.27507362279131164
6,55,1,pain,1,high_cue,med_stim,5,7,6,med_stim,-0.2747523004772899
7,55,1,pain,1,high_cue,low_stim,4,8,7,low_stim,-0.2747523004772899
8,55,1,pain,1,low_cue,high_stim,3,9,8,high_stim,-0.2745015464235601
9,55,1,pain,1,low_cue,low_stim,1,10,9,low_stim,-0.2747523004772899
10,55,1,pain,1,low_cue,low_stim,1,11,10,low_stim,-0.275180461417577
11,55,1,pain,1,low_cue,med_stim,2,12,11,med_stim,-0.27477018346076526
