,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,62,3,cognitive,3,high_cue,low_stim,4,0,low_stim,1.4881907050297458
1,62,3,cognitive,3,low_cue,low_stim,1,1,low_stim,-1.652632187686176
2,62,3,cognitive,3,low_cue,med_stim,2,2,med_stim,-1.7496700958819538
3,62,3,cognitive,3,low_cue,high_stim,3,3,high_stim,-1.0033255708202329
4,62,3,cognitive,3,high_cue,med_stim,5,4,med_stim,0.8703837589964109
5,62,3,cognitive,3,high_cue,high_stim,6,5,high_stim,0.708163358891253
6,62,3,cognitive,3,high_cue,low_stim,4,6,low_stim,0.5946804889937547
7,62,3,cognitive,3,high_cue,high_stim,6,7,high_stim,0.405668003325603
8,62,3,cognitive,3,low_cue,low_stim,1,8,low_stim,0.17142424588331617
9,62,3,cognitive,3,low_cue,med_stim,2,9,med_stim,-0.3280836312124792
10,62,3,cognitive,3,low_cue,high_stim,3,10,high_stim,0.06312151121490074
11,62,3,cognitive,3,high_cue,med_stim,5,11,med_stim,-0.2570108280865097
