onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	onset_ttl1	onset_ttl2	onset_ttl3	onset_ttl4	stimulus_delivery_success
11.29	1.0	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h037.png	n/a	n/a	n/a	n/a	n/a
44.3	1.0	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l044.png	n/a	n/a	n/a	n/a	n/a
80.69	1.0	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h049.png	n/a	n/a	n/a	n/a	n/a
105.59	1.0	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l035.png	n/a	n/a	n/a	n/a	n/a
133.8	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h009.png	n/a	n/a	n/a	n/a	n/a
169.49	1.0	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h054.png	n/a	n/a	n/a	n/a	n/a
204.39	1.0	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l022.png	n/a	n/a	n/a	n/a	n/a
234.29	1.0	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h016.png	n/a	n/a	n/a	n/a	n/a
266.7	1.0	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l056.png	n/a	n/a	n/a	n/a	n/a
294.79	1.0	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h004.png	n/a	n/a	n/a	n/a	n/a
327.09	1.0	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l047.png	n/a	n/a	n/a	n/a	n/a
366.48	1.0	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l015.png	n/a	n/a	n/a	n/a	n/a
14.2	3.08	expectrating	1	high_cue	n/a	47.76	Strong	47.76	Strong	0.82	2.27	h037.png	n/a	n/a	n/a	n/a	n/a
47.2	2.87	expectrating	2	low_cue	n/a	16.93	Moderate	16.93	Moderate	0.6	2.27	l044.png	n/a	n/a	n/a	n/a	n/a
83.7	2.12	expectrating	3	high_cue	n/a	61.37	Strong	61.37	Strong	0.42	1.7	h049.png	n/a	n/a	n/a	n/a	n/a
107.39	2.48	expectrating	4	low_cue	n/a	16.1	Moderate	16.1	Moderate	0.48	2.0	l035.png	n/a	n/a	n/a	n/a	n/a
135.6	2.95	expectrating	5	high_cue	n/a	62.31	Strong	62.31	Strong	1.42	1.54	h009.png	n/a	n/a	n/a	n/a	n/a
172.4	3.17	expectrating	6	high_cue	n/a	71.78	Very Strong	71.78	Very Strong	1.55	1.62	h054.png	n/a	n/a	n/a	n/a	n/a
207.29	2.16	expectrating	7	low_cue	n/a	18.94	Moderate	18.94	Moderate	0.3	1.86	l022.png	n/a	n/a	n/a	n/a	n/a
236.2	2.97	expectrating	8	high_cue	n/a	68.88	Very Strong	68.88	Very Strong	1.58	1.38	h016.png	n/a	n/a	n/a	n/a	n/a
268.5	1.32	expectrating	9	low_cue	n/a	3.46	Weak	3.46	Weak	0.05	1.27	l056.png	n/a	n/a	n/a	n/a	n/a
297.29	2.39	expectrating	10	high_cue	n/a	45.98	Strong	45.98	Strong	0.27	2.13	h004.png	n/a	n/a	n/a	n/a	n/a
329.99	1.47	expectrating	11	low_cue	n/a	2.07	Barely detectable	2.07	Barely detectable	0.53	0.93	l047.png	n/a	n/a	n/a	n/a	n/a
369.4	1.9	expectrating	12	low_cue	n/a	12.73	Moderate	12.73	Moderate	0.42	1.48	l015.png	n/a	n/a	n/a	n/a	n/a
19.33	14.0	stimulus	1	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	19.35	23.98	28.98	33.35	success
59.42	13.99	stimulus	2	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	59.46	64.06	69.06	73.45	success
90.04	13.97	stimulus	3	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	90.08	94.62	99.62	104.05	success
