,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,35,3,vicarious,4,high_cue,low_stim,4,0,low_stim,0.8338811367136604
1,35,3,vicarious,4,low_cue,low_stim,1,1,low_stim,0.5985660902210793
2,35,3,vicarious,4,low_cue,med_stim,2,2,med_stim,0.3203944569857613
3,35,3,vicarious,4,low_cue,high_stim,3,3,high_stim,0.0028080400107965593
4,35,3,vicarious,4,high_cue,med_stim,5,4,med_stim,-0.29570238616585565
5,35,3,vicarious,4,high_cue,high_stim,6,5,high_stim,-0.5886130127329063
6,35,3,vicarious,4,high_cue,low_stim,4,6,low_stim,-0.8982999080704299
7,35,3,vicarious,4,high_cue,high_stim,6,7,high_stim,-1.4316662811673708
8,35,3,vicarious,4,low_cue,low_stim,1,8,low_stim,-1.7608207619889558
9,35,3,vicarious,4,low_cue,med_stim,2,9,med_stim,1.053933617724218
10,35,3,vicarious,4,low_cue,high_stim,3,10,high_stim,1.023202490996035
11,35,3,vicarious,4,high_cue,med_stim,5,11,med_stim,0.5253636359733693
